4.366358560255625965e-01	9.347203291673006333e+02
4.428996183220763605e-01	9.204590929336987983e+02
4.491634418529859563e-01	8.987456475946435148e+02
4.554414146254732731e-01	8.899607098314937730e+02
4.617634470301058558e-01	8.778322715985566447e+02
4.680644242023710433e-01	8.710146258851830225e+02
4.743485242764365895e-01	8.486697183254323136e+02
4.806356136815400082e-01	8.414861562047129837e+02
4.869019258388697646e-01	8.310459029109169933e+02
4.931697099599955947e-01	8.221292945343808469e+02
4.994506747144535908e-01	8.066771389334918467e+02
5.057159051335421429e-01	8.004773958719576967e+02
5.119923996268095356e-01	7.843530033413948104e+02
5.183126097768406826e-01	7.888172290712676613e+02
5.246089638029100000e-01	7.675153088113391959e+02
5.308757308483337267e-01	7.713403182222574515e+02
5.371573527946726934e-01	7.546025621250074664e+02
5.434579563783791256e-01	7.500654830810324256e+02
5.497430652392217842e-01	7.402866993751466680e+02
5.559937427501778773e-01	7.283946630806151461e+02
5.622854676609657654e-01	7.200011576840563521e+02
5.686011537227265711e-01	7.134061079227421942e+02
5.748804589422079614e-01	7.039172128376397950e+02
5.811550210340560296e-01	6.982645677393879851e+02
5.874394496660968468e-01	6.882859945727627746e+02
5.937176220296899176e-01	6.802984751414946913e+02
5.999971954793682505e-01	6.778076663605980912e+02
6.062679115124277596e-01	6.657406379425502791e+02
6.125469576444534381e-01	6.625615563230090856e+02
6.188477733041515272e-01	6.568138406184152700e+02
6.251310567437898813e-01	6.517559291320566217e+02
6.314027450383210560e-01	6.426720082489890729e+02
6.377003562732055375e-01	6.383887797500703982e+02
6.439857783314556494e-01	6.352409834855737927e+02
6.502685417166111925e-01	6.281557000719827784e+02
6.565586117699038216e-01	6.188569481451279444e+02
6.628369282359254377e-01	6.147899601717710993e+02
6.691185444962194362e-01	6.098505684944379936e+02
6.754070198575605755e-01	6.015053899013452110e+02
6.816835514593204692e-01	5.950023062562601126e+02
6.879592533861698112e-01	5.896019870954163480e+02
6.942344317039531587e-01	5.895993674827006998e+02
7.005175402434737908e-01	5.803646602068937455e+02
7.068124956608716758e-01	5.794237914087614172e+02
7.131019009674921527e-01	5.751333780113367311e+02
7.193918251171427247e-01	5.700967358539775205e+02
7.256833807598113140e-01	5.612099454282670195e+02
7.319652682709349989e-01	5.604772003590364875e+02
7.382507990484923344e-01	5.537301105933355529e+02
7.445265842115937893e-01	5.478660138677358873e+02
7.507871101942712455e-01	5.455761781154781147e+02
7.570758465316046459e-01	5.425045648411949060e+02
7.633641233600957365e-01	5.356419158894057091e+02
7.696462959862266917e-01	5.324317969348338693e+02
7.759394865175414102e-01	5.326547055392380798e+02
7.822329141989586843e-01	5.250625353309714001e+02
7.885314936520240181e-01	5.204991467130149658e+02
7.947896566979522071e-01	5.174794101404554567e+02
8.010491096592354809e-01	5.155721570728934466e+02
8.073364061727361651e-01	5.070106446308341788e+02
8.136229488373866170e-01	5.030183510597661893e+02
8.199152998961036776e-01	4.993118490861300529e+02
8.261952636392789762e-01	4.962303337737233164e+02
8.324897070080405914e-01	4.926474055802181624e+02
8.387959309210778480e-01	4.920866342598251322e+02
8.450634639703045181e-01	4.873561420718950217e+02
8.513282867562648182e-01	4.820947225983593398e+02
8.576198263902009566e-01	4.798082769950988791e+02
8.639058477062415697e-01	4.755578316300595816e+02
8.701838745487597837e-01	4.722288437452099856e+02
8.764641096075268534e-01	4.705141605398488309e+02
8.827503873399735745e-01	4.666980985385105214e+02
8.890332768393869323e-01	4.624350275135947186e+02
8.953084247113127780e-01	4.609578074926046725e+02
9.015956521667095602e-01	4.564759417257454288e+02
9.078833328094829680e-01	4.529682843692876304e+02
9.141744106319863450e-01	4.484574703332894501e+02
9.204630817717615043e-01	4.487385693391565837e+02
9.267434415264711456e-01	4.474709073865248001e+02
9.330324197354928906e-01	4.395723499189346057e+02
9.393265785573878812e-01	4.379807207344163658e+02
9.455974810398196650e-01	4.336114740133626242e+02
9.518660018545171964e-01	4.327296853621580226e+02
9.581413255531838757e-01	4.287855142858917930e+02
9.644350945109106954e-01	4.269619038231220429e+02
9.707355633568249820e-01	4.223974702432186632e+02
9.770080768450029041e-01	4.221582208376587459e+02
9.832823325363413414e-01	4.175097524688011390e+02
9.895569691966674686e-01	4.155143936408323952e+02
9.958456301921106979e-01	4.146563592299755214e+02
1.002136210743837408e+00	4.116714307860738131e+02
1.008404825335135424e+00	4.083834846801943286e+02
1.014694149836243398e+00	4.068039610566804072e+02
1.020992555437297167e+00	4.050073807079190260e+02
1.027273980437394485e+00	4.018357484994396600e+02
1.033559181896017254e+00	3.962972265467785178e+02
1.039847557392594934e+00	3.959646946117653101e+02
1.046126974943305088e+00	3.941486106301184122e+02
1.052403436811028659e+00	3.887505555825833881e+02
1.058680704651608684e+00	3.896130043102733111e+02
1.064964333065789193e+00	3.872379298227774029e+02
1.071256777440835473e+00	3.843173139487046228e+02
1.077544048801078125e+00	3.810593900314410689e+02
1.083824820188043603e+00	3.787404969059384143e+02
1.090108023942816695e+00	3.774711134943505613e+02
1.096389665956643222e+00	3.742714020412830109e+02
1.102681132058841440e+00	3.715629262285269192e+02
1.108963047594879958e+00	3.713666216736287424e+02
1.115225428463759272e+00	3.661759998601367556e+02
1.121502127614767863e+00	3.658362620446944220e+02
1.127792573824792033e+00	3.634764341382540351e+02
1.134089552668382961e+00	3.613467722214720652e+02
1.140364049650405942e+00	3.605742980766096366e+02
1.146639180320979445e+00	3.582883627772050090e+02
1.152942412991649901e+00	3.543011103270560511e+02
1.159228906751078814e+00	3.529261017976328390e+02
1.165508721887268173e+00	3.523162555279481012e+02
1.171793076256210320e+00	3.485893399346516617e+02
1.178087436369658958e+00	3.462946336077374667e+02
1.184367654251526902e+00	3.453848390310715217e+02
1.190634642299266632e+00	3.432973263138351854e+02
1.196912208834400859e+00	3.411975195428708503e+02
1.203201577354146234e+00	3.388092432833836938e+02
1.209486844441705733e+00	3.376620191348489470e+02
1.215763902074809888e+00	3.346652689951278035e+02
1.222049755171146668e+00	3.323944310183227913e+02
1.228340616621486969e+00	3.322727932012147676e+02
1.234632986576932767e+00	3.295027451414380266e+02
1.240902247176856488e+00	3.271307787536679825e+02
1.247174839144687519e+00	3.252283925295139966e+02
1.253465459933442272e+00	3.243841967861062585e+02
1.259749951892178421e+00	3.220640253625712717e+02
1.266032143127253873e+00	3.208523190579292077e+02
1.272316288472006507e+00	3.177499184147121127e+02
1.278604155058621350e+00	3.176090538790371625e+02
1.284886588933593865e+00	3.162939210647097070e+02
1.291175420066583257e+00	3.150578789981327077e+02
1.297465726373772332e+00	3.114951521619825598e+02
1.303741827011944299e+00	3.110933031596386513e+02
1.310017322922761851e+00	3.076575787172461105e+02
1.316301447662886703e+00	3.070961312820804210e+02
1.322586760363303249e+00	3.050427332958508941e+02
1.328865492452874664e+00	3.041781825727679802e+02
1.335144804954555564e+00	3.015866958264571736e+02
1.341440516272275119e+00	3.000226584137910777e+02
1.347730868417094552e+00	2.996783300918631312e+02
1.354001589994877630e+00	2.980940644189836348e+02
1.360282609297778444e+00	2.948597866554396774e+02
1.366565686457597906e+00	2.945280700551183486e+02
1.372851498482432708e+00	2.930552248652113008e+02
1.379135372929401804e+00	2.912853458045314596e+02
1.385409567149057164e+00	2.905303316534900091e+02
1.391698641219299315e+00	2.886162504999205112e+02
1.397984451439470810e+00	2.873845182815170460e+02
1.404267883409181961e+00	2.855405568609111810e+02
1.410554779484869181e+00	2.832437464369925237e+02
1.416837833547465397e+00	2.814492415884554362e+02
1.423118177187137068e+00	2.809498970161017724e+02
1.429397801164240089e+00	2.786387703862620810e+02
1.435686921822787232e+00	2.770585613439066037e+02
1.441977121769299597e+00	2.755180492955728369e+02
1.448253667853332427e+00	2.761631920526291992e+02
1.454532348972172651e+00	2.732774707465981692e+02
1.460819319151879903e+00	2.720968602871787994e+02
1.467110364402026468e+00	2.709857653577289511e+02
1.473392908948962132e+00	2.701040973652047796e+02
1.479669965243598950e+00	2.681412951901147039e+02
1.485956144602843532e+00	2.669297421128860606e+02
1.492233610763115115e+00	2.650068926319552816e+02
1.498502470379980078e+00	2.637936714486034475e+02
1.504785752051182701e+00	2.628705884039994203e+02
1.511075991894575976e+00	2.614825874083304598e+02
1.517361634985162189e+00	2.602981198773821916e+02
1.523648570969130533e+00	2.590671139715259983e+02
1.529938035715892264e+00	2.580649780666346373e+02
1.536230176913891965e+00	2.564539664277972406e+02
1.542510718779388279e+00	2.551161419511524571e+02
1.548783963082980275e+00	2.536706186593151813e+02
1.555073069779651318e+00	2.520297908907025715e+02
1.561357324927233892e+00	2.513899339168987694e+02
1.567629121053141006e+00	2.496629820941759590e+02
1.573913697404382583e+00	2.484096571214867311e+02
1.580203545230874029e+00	2.479807792942472702e+02
1.586485393434537983e+00	2.457073408583471235e+02
1.592760014263005841e+00	2.452211940717585890e+02
1.599046436394670812e+00	2.433726786865708789e+02
1.605342136637478934e+00	2.421027643971935959e+02
1.611619860919608627e+00	2.410343723162325773e+02
1.617897597081673799e+00	2.396318425949784796e+02
1.624183235481122756e+00	2.385065610419576672e+02
1.630464598531913722e+00	2.381720458260749069e+02
1.636748985747638274e+00	2.365461761848962112e+02
1.643030923698886259e+00	2.352371105946215266e+02
1.649309176648513064e+00	2.341767835228810100e+02
1.655593633940351861e+00	2.328089412579208499e+02
1.661879571405086464e+00	2.322518404954152800e+02
1.668169361685170271e+00	2.304956345575353964e+02
1.674450151530487485e+00	2.296262072464496100e+02
1.680722718978495900e+00	2.287259533489422552e+02
1.687013891340952476e+00	2.275557743263467216e+02
1.693308984907921033e+00	2.260735063791930770e+02
1.699582147428448486e+00	2.255695230022305395e+02
1.705863747055134105e+00	2.240887349838559430e+02
1.712154434283889470e+00	2.229959683718884378e+02
1.718438381579399321e+00	2.219989242551984887e+02
1.724721264464063930e+00	2.210509119532073612e+02
1.730997441276920679e+00	2.195946763090860543e+02
1.737287073528269499e+00	2.189023777853099091e+02
1.743567991878527401e+00	2.177163743660957209e+02
1.749840680212231048e+00	2.173306616650228591e+02
1.756128549091961144e+00	2.154885125231062375e+02
1.762413535324792502e+00	2.146548802899762904e+02
1.768696187669963837e+00	2.137872287812986656e+02
1.774979359379055266e+00	2.127585492294793141e+02
1.781265555576432957e+00	2.111951677658669837e+02
1.787549427830244619e+00	2.112081717756896353e+02
1.793834120011633004e+00	2.099691376064467363e+02
1.800115051552487300e+00	2.086010269604108771e+02
1.806393904854530330e+00	2.081843396309342324e+02
1.812674089667083432e+00	2.070991109242011703e+02
1.818956920109354058e+00	2.061300918595413236e+02
1.825244164118212220e+00	2.055580585875099189e+02
1.831527256642196955e+00	2.043856471200213605e+02
1.837811294935716599e+00	2.033128237627820170e+02
1.844100717411196744e+00	2.026491830295394720e+02
1.850384816792487230e+00	2.016305941155884511e+02
1.856666059735203822e+00	2.006084081275417361e+02
1.862947728675613979e+00	1.996703906694343402e+02
1.869229324466858078e+00	1.988922690531218507e+02
1.875517616802973686e+00	1.978766707417704538e+02
1.881800769033795229e+00	1.970486674907592715e+02
1.888078863416442710e+00	1.965454507161936135e+02
1.894353975182237582e+00	1.952279417975321962e+02
1.900642716154182565e+00	1.943106683822465754e+02
1.906933494748685121e+00	1.934999993991647216e+02
1.913207568676573933e+00	1.928550683384972331e+02
1.919490884732178992e+00	1.916874585885954616e+02
1.925776855684274480e+00	1.910439949052297663e+02
1.932064452961978152e+00	1.900930652862994066e+02
1.938342610030488800e+00	1.889605333929054609e+02
1.944618341543410178e+00	1.885063759775745496e+02
1.950906260203513876e+00	1.877324995540446366e+02
1.957194556613796488e+00	1.867983865112414037e+02
1.963479614559011432e+00	1.856830073114196580e+02
1.969760361532916226e+00	1.852582525565711933e+02
1.976048367034604736e+00	1.846219184913970253e+02
1.982337990217652335e+00	1.829354424684799199e+02
1.988617489259562721e+00	1.822574999703461742e+02
1.994896320665194178e+00	1.817614253504998487e+02
2.001179596222827151e+00	1.808739672543394761e+02
2.007459756923499761e+00	1.799650334534169360e+02
2.013737397779169935e+00	1.795915878857284156e+02
2.020017234677497164e+00	1.789317583969936436e+02
2.026310251015072783e+00	1.779709118417946172e+02
2.032600542948020284e+00	1.770053764526361704e+02
2.038873863192099289e+00	1.765575411559202621e+02
2.045154087821675404e+00	1.757887096084707537e+02
2.051444704514288730e+00	1.749667656944723433e+02
2.057730430280644729e+00	1.742874272032802878e+02
2.064013940455224461e+00	1.735492767570120805e+02
2.070299891179459895e+00	1.724635306974411719e+02
2.076589719964883951e+00	1.718301368954161887e+02
2.082865483794470673e+00	1.715340613818750342e+02
2.089134494859368640e+00	1.707461367558078962e+02
2.095424211360070288e+00	1.699009707973673926e+02
2.101707116664804254e+00	1.689345688978293651e+02
2.107986473933564309e+00	1.683826951274334078e+02
2.114271806543862375e+00	1.678966757910060608e+02
2.120552717288892275e+00	1.672019448085365809e+02
2.126836933207161717e+00	1.663818061843865621e+02
2.133122044791171845e+00	1.659424648370342652e+02
2.139411711910842673e+00	1.649399563858390820e+02
2.145697076775292089e+00	1.642342058289670490e+02
2.151973548606471276e+00	1.635454013683551295e+02
2.158259913555724108e+00	1.628395464776828305e+02
2.164545396699105506e+00	1.621690527181356742e+02
2.170830700377734068e+00	1.617103665734774722e+02
2.177114138849150393e+00	1.613469109605348137e+02
2.183387647576827018e+00	1.604579420987072922e+02
2.189670273687676971e+00	1.593129804370383908e+02
2.195960147934207463e+00	1.591057362243949740e+02
2.202242556317716371e+00	1.586545006910801305e+02
2.208521655981037668e+00	1.578004995147224179e+02
2.214804637081333016e+00	1.572848947072867247e+02
2.221092583349425276e+00	1.566834400107940724e+02
2.227372893591468728e+00	1.557852615071256821e+02
2.233657161144248171e+00	1.556555526248663739e+02
2.239943485394438660e+00	1.548199632699266033e+02
2.246224175264620815e+00	1.542422617589893719e+02
2.252506378421252009e+00	1.532202883692033595e+02
2.258783417054270437e+00	1.530772598737931105e+02
2.265069077371457684e+00	1.521549679025822286e+02
2.271350377044131452e+00	1.516451540823455559e+02
2.277633995145353918e+00	1.510945507556737084e+02
2.283922419579920149e+00	1.503565514318930241e+02
2.290202874392252674e+00	1.500682149228373135e+02
2.296490779970905560e+00	1.491681117643045980e+02
2.302771769934229162e+00	1.487392929324649629e+02
2.309051364164305564e+00	1.481184289619533558e+02
2.315338502539088239e+00	1.476509914853628231e+02
2.321627336503874428e+00	1.471793026904874182e+02
2.327911878297218795e+00	1.463240800268767714e+02
2.334186238580297168e+00	1.460480552475481204e+02
2.340467971862688401e+00	1.453285657807204814e+02
2.346756940970738725e+00	1.449416174531669697e+02
2.353044444556199988e+00	1.445749130611418138e+02
2.359327653314069906e+00	1.436879689805333271e+02
2.365603048789861607e+00	1.430975990178235406e+02
2.371885911737665165e+00	1.428572645004657033e+02
2.378173303594019572e+00	1.422251252942632789e+02
2.384454016539381271e+00	1.418246656917483222e+02
2.390736447344785187e+00	1.413938482948180422e+02
2.397014133897952259e+00	1.405459386493007514e+02
2.403295490074321972e+00	1.403509171681497207e+02
2.409585049672506862e+00	1.396708921945187853e+02
2.415871703165322071e+00	1.394738498517685343e+02
2.422160652369088840e+00	1.385845672465720497e+02
2.428440167222748691e+00	1.380868751875208318e+02
2.434717472383889803e+00	1.380532915941458043e+02
2.441002456202044257e+00	1.371019812397150588e+02
2.447289980304530488e+00	1.364917309774326100e+02
2.453571844729242279e+00	1.364538040884741292e+02
2.459852705114058846e+00	1.357441797385877180e+02
2.466139233225018934e+00	1.354286626228903856e+02
2.472421963421291391e+00	1.350711996056989790e+02
2.478698519174224568e+00	1.345575665567604631e+02
2.484980841400355800e+00	1.340186210397334037e+02
2.491269319409339822e+00	1.336116597711747715e+02
2.497548505139029373e+00	1.331803764730721866e+02
2.503831667172610853e+00	1.327660517141129048e+02
2.510117938323931153e+00	1.321989417994134328e+02
2.516400733681277480e+00	1.316333884546812101e+02
2.522688226833368130e+00	1.313379421163097049e+02
2.528971695852665569e+00	1.308458822300879660e+02
2.535252039407670299e+00	1.304310822435519128e+02
2.541537514142774512e+00	1.302703634533871480e+02
2.547823008847572179e+00	1.296569183382431163e+02
2.554100666580690238e+00	1.293310326776559123e+02
2.560376788884177301e+00	1.290018141637381461e+02
2.566667521601497359e+00	1.286507679763143983e+02
2.572955062237090473e+00	1.281637208869426843e+02
2.579233771797999175e+00	1.279394771195063498e+02
2.585520164300948220e+00	1.273538408046378834e+02
2.591805130332431872e+00	1.270833567813445057e+02
2.598084074692260881e+00	1.265744496365730782e+02
2.604360404197643586e+00	1.259818306120474460e+02
2.610647185140439142e+00	1.256561278760242431e+02
2.616931864059273138e+00	1.254901593667772772e+02
2.623206107911065565e+00	1.248807811984870426e+02
2.629491626543270844e+00	1.248797897369041010e+02
2.635778507982642349e+00	1.240173284627068995e+02
2.642061039325260818e+00	1.238180999538130607e+02
2.648343840729305843e+00	1.236718995669436367e+02
2.654631838974855551e+00	1.231988970715110838e+02
2.660919001246303761e+00	1.225849312262562592e+02
2.667198525130066056e+00	1.226165252521695095e+02
2.673484307038032526e+00	1.222485881899879132e+02
2.679773388053849459e+00	1.220273925660418115e+02
2.686058217632288692e+00	1.214487904798888991e+02
2.692338738200057868e+00	1.213199511446327676e+02
2.698618022887226964e+00	1.209561830163960394e+02
2.704895450708277860e+00	1.205088438671114375e+02
2.711175674923682166e+00	1.202607062095383554e+02
2.717459832966957922e+00	1.199220563590741051e+02
2.723745731959044569e+00	1.194205721132366591e+02
2.730038414850594730e+00	1.192894133384525190e+02
2.736317989800789441e+00	1.189070292642482087e+02
2.742591858549239703e+00	1.188605411745178770e+02
2.748879749010778362e+00	1.183312798926100271e+02
2.755163403825859447e+00	1.182192886220717014e+02
2.761446955625852073e+00	1.179082986968642217e+02
2.767732088935374701e+00	1.176618508399794933e+02
2.774015452421743966e+00	1.174021812124044288e+02
2.780298635700591436e+00	1.171052708318424607e+02
2.786577474762241380e+00	1.167141753580713441e+02
2.792857983210164541e+00	1.166266711361018906e+02
2.799143790920211483e+00	1.162799209029288505e+02
2.805430058399325244e+00	1.159861701189081771e+02
2.811715058209780072e+00	1.158662913139056627e+02
2.817989272498773623e+00	1.155479757650920192e+02
2.824269171595737760e+00	1.153328865480437315e+02
2.830563016441804081e+00	1.150184252711876525e+02
2.836848750951622034e+00	1.150384550654164997e+02
2.843130027866129783e+00	1.145535437532097376e+02
2.849413896912404986e+00	1.145015883234269296e+02
2.855697464522425566e+00	1.140657027413426334e+02
2.861978799810683594e+00	1.138899198965034856e+02
2.868262469415629567e+00	1.136578331749131650e+02
2.874547359206753860e+00	1.136381201159858563e+02
2.880831111471525041e+00	1.133814343065620136e+02
2.887113216972382546e+00	1.131085048672296693e+02
2.893394504725182781e+00	1.128710323508554296e+02
2.899673662137033592e+00	1.127267979332540904e+02
2.905953958587380814e+00	1.125164943114286018e+02
2.912241118105161064e+00	1.123957267752066400e+02
2.918525996366671205e+00	1.123264379275745739e+02
2.924809035425688819e+00	1.118801779652032877e+02
2.931095916293684933e+00	1.120022125127452739e+02
2.937378182606774413e+00	1.116851049758614352e+02
2.943659980254369923e+00	1.115140512672421664e+02
2.949946454403890250e+00	1.115441187486011927e+02
2.956227653702202307e+00	1.113967940500755844e+02
2.962510478867462993e+00	1.111930669865115959e+02
2.968796535179442309e+00	1.110468896872352360e+02
2.975077657376874907e+00	1.107969766235213598e+02
2.981359866759223376e+00	1.107124944434160199e+02
2.987646761575656562e+00	1.107906611166267226e+02
2.993929038370399365e+00	1.104615712040670275e+02
3.000206214840962726e+00	1.103496491194088236e+02
3.006486172402415669e+00	1.102591958158699015e+02
3.012769812211594456e+00	1.103663948045066689e+02
3.019053144326170113e+00	1.100870202407720910e+02
3.025337405144251424e+00	1.100367954591357318e+02
3.031623734799107961e+00	1.099675602168853459e+02
3.037908962055872575e+00	1.100566162200870934e+02
3.044195067146031608e+00	1.096180142176541068e+02
3.050475543482170426e+00	1.096984201894308200e+02
3.056754954538277502e+00	1.097187514319230957e+02
3.063040539557494668e+00	1.098829544113493029e+02
3.069323699454357346e+00	1.095724695399900952e+02
3.075610692642898769e+00	1.095053835252887637e+02
3.081893798009918584e+00	1.096490919322138069e+02
3.088174549548037717e+00	1.094239579441369870e+02
3.094458635632868493e+00	1.095392386159204534e+02
3.100743982931558840e+00	1.095715445007484163e+02
3.107028111748448396e+00	1.094986481583061249e+02
3.113309299655494300e+00	1.095572020673422315e+02
3.119590662867241626e+00	1.095787889011133984e+02
3.125874006820172912e+00	1.095926212157055346e+02
3.132159251154602586e+00	1.095809343870075310e+02
3.138439172765940643e+00	1.096109689816571517e+02
3.144723867719826593e+00	1.095744482838165652e+02
3.151003951258561031e+00	1.097348190021054961e+02
3.157283664131563139e+00	1.095656099786127697e+02
3.163569317183839935e+00	1.096999103399606099e+02
3.169851661717792091e+00	1.099435640179354721e+02
3.176137704316093657e+00	1.097977715088622546e+02
3.182420924828643916e+00	1.099851503264367523e+02
3.188702811875577581e+00	1.099333029653469964e+02
3.194990520008989865e+00	1.100924073238277145e+02
3.201275324656983834e+00	1.102490231755557488e+02
3.207551352179861759e+00	1.102637544212389287e+02
3.213835216737041645e+00	1.105028896223331714e+02
3.220122579819103770e+00	1.104571557204408379e+02
3.226406606618656525e+00	1.101709370735373597e+02
3.232687390085645429e+00	1.099564577584107923e+02
3.238969121280456331e+00	1.096210811931004798e+02
3.245254751548589667e+00	1.095442333556191414e+02
3.251534499036136783e+00	1.093425035154018019e+02
3.257817780791052442e+00	1.089299121835210968e+02
3.264102164154097263e+00	1.086617444065017679e+02
3.270384152138468892e+00	1.086545513271452705e+02
3.276669427476867735e+00	1.082346535955141604e+02
3.282954688864507808e+00	1.081026047573829771e+02
3.289237200334947264e+00	1.079420754346193689e+02
3.295519587088236779e+00	1.076693841926640971e+02
3.301805977329951958e+00	1.075055021982666972e+02
3.308087486222440088e+00	1.071216273655186058e+02
3.314367630234227313e+00	1.071701501456889787e+02
3.320651909732194262e+00	1.068645929106883585e+02
3.326931260376857047e+00	1.064268574488978345e+02
3.333216512447217728e+00	1.063328066714856845e+02
3.339504489419978128e+00	1.061533866601261025e+02
3.345786804809928405e+00	1.058728510191788672e+02
3.352071130016277767e+00	1.057903977852750614e+02
3.358351496304225581e+00	1.055229374940064275e+02
3.364630591073392019e+00	1.054004188442084597e+02
3.370916305215045483e+00	1.052197119178028686e+02
3.377197952029413752e+00	1.048847680115105447e+02
3.383483063818085501e+00	1.047621595308669953e+02
3.389769992424469969e+00	1.044214149346137219e+02
3.396051330885982100e+00	1.045110317463278307e+02
3.402330879139463971e+00	1.042214843676971014e+02
3.408610488352048495e+00	1.039758788734828983e+02
3.414897837696641236e+00	1.037539614014514768e+02
3.421180484052105619e+00	1.034904906699232470e+02
3.427461639653846870e+00	1.033947768645050758e+02
3.433749159643459059e+00	1.033703332618563451e+02
3.440032646656798310e+00	1.030575305898534850e+02
3.446313366033385339e+00	1.028737860008631344e+02
3.452600135384134905e+00	1.028380211542460358e+02
3.458883152815406703e+00	1.026326818156110363e+02
3.465163834403715448e+00	1.024687473673187981e+02
3.471449329786229221e+00	1.022615868414136315e+02
3.477734476754053894e+00	1.020587798705803806e+02
3.484019652467224226e+00	1.018512119049064211e+02
3.490297019369712928e+00	1.017702873715172416e+02
3.496582486484379970e+00	1.015592189992648997e+02
3.502868048046865024e+00	1.014019730103628518e+02
3.509144649545451244e+00	1.012129033667731903e+02
3.515428082003116295e+00	1.011332126072157820e+02
3.521711031624695565e+00	1.009282893565817432e+02
3.527991850954735664e+00	1.008359040572288308e+02
3.534275545726699885e+00	1.006781106335046019e+02
3.540562632020772149e+00	1.006296400247772453e+02
3.546844410757220789e+00	1.002086955822029637e+02
3.553131386753758836e+00	1.002617814833189129e+02
3.559419203211965144e+00	1.001229811070606672e+02
3.565697971577579839e+00	9.987905865150160878e+01
3.571979559134798254e+00	9.984293435641264125e+01
3.578265774595833726e+00	9.968297669390621252e+01
3.584548309769353125e+00	9.958216295950909114e+01
3.590826843920031486e+00	9.945306333394813691e+01
3.597107306745233934e+00	9.946808447365224026e+01
3.603392831792229245e+00	9.928091032018498652e+01
3.609673209822572559e+00	9.919769298783333511e+01
3.615955412133016189e+00	9.907808386324202843e+01
3.622241607772384686e+00	9.927405544555588790e+01
3.628520252736676444e+00	9.881888271531968826e+01
3.634804827569451113e+00	9.878566379534861142e+01
3.641094981788862928e+00	9.861732181085619686e+01
3.647383514928639325e+00	9.851709006621717890e+01
3.653663283927725658e+00	9.836246521191183945e+01
3.659943504072155296e+00	9.842224120077878524e+01
3.666232000281138603e+00	9.827497424490873357e+01
