1 -1.89200e-06
1.25 -3.45120e-06
1.5 -4.83333e-06
1.75 -2.79429e-06
1.9 -3.02105e-06
2.25 -7.37733e-05
2.5 -1.51448e-04
3 -3.62333e-04
3.5 -4.74086e-04
4 -4.13000e-04
4.5 -5.16089e-04
5 -7.37900e-04
5.5 -1.09518e-03
6 -1.34268e-03
