1 -1.07423e-08
1.25 -1.35411e-08
1.5 -1.27656e-08
1.75 7.92829e-09
2.25 6.16589e-08
2.5 9.00068e-08
2.75 1.30803e-07
3 6.99167e-08
3.25 7.57526e-08
3.5 7.86529e-08
3.75 8.57989e-08
4 4.10113e-09
4.5 8.55774e-08
5 9.36907e-08
5.5 6.57425e-08
6 2.07715e-08
7 1.95000e-10
