1 9.30600e-06
1.25 1.15848e-05
1.5 1.30133e-05
1.75 1.40594e-05
2.25 1.55396e-05
2.5 1.60996e-05
2.75 1.65004e-05
3 1.71330e-05
3.25 1.71095e-05
3.5 1.72209e-05
3.75 1.70944e-05
4 1.73468e-05
4.5 1.72929e-05
5 1.74882e-05
5.5 1.77400e-05
6 1.80632e-05
7 1.87777e-05
