1 1.05710e-10
1.25 1.33319e-10
1.5 2.56249e-10
1.75 1.29640e-09
2.25 3.68943e-09
2.5 4.93569e-09
2.75 6.32049e-09
3 3.84854e-09
3.25 3.61229e-09
3.5 2.60287e-09
3.75 2.06161e-09
4 3.96439e-10
4.5 2.12098e-10
5 2.20409e-10
5.5 2.20584e-10
6 2.19006e-10
7 2.23290e-10
