1 -5.01000e-12
1.25 -6.25360e-12
1.5 2.67966e-09
1.75 2.25797e-08
2.25 6.82836e-08
2.5 7.92411e-08
2.75 7.47341e-08
3 5.20932e-08
3.25 4.25212e-08
3.5 4.00673e-08
3.75 3.73667e-08
4 7.68279e-09
4.5 -9.57000e-12
5 -7.06300e-12
5.5 -8.42818e-12
6 -1.03617e-11
7 -9.25286e-12
