1.5 8.60000e-07
2 5.50000e-06
2.5 1.06000e-05
3 7.33333e-06
3.5 5.54286e-05
4 5.15000e-05
4.5 4.51111e-05
5 4.02000e-05
6 3.50000e-05
6.5 3.47692e-05
7 3.30000e-05
