1 -5.25450e-11
1.25 -6.49165e-11
1.5 -7.31681e-11
1.75 -7.89980e-11
2.25 -8.64600e-11
2.5 -8.76091e-11
2.75 -2.54621e-11
3 3.67736e-11
3.25 -4.34363e-11
3.5 -4.57484e-11
3.75 -5.57261e-11
4 -5.91539e-11
4.5 -9.74448e-11
5 -1.00404e-10
5.5 -1.01537e-10
6 -1.02449e-10
7 -1.04121e-10
